Price,VehicleType,YearOfVehicleRegistration,GearBoxType,PowerOfTheEngine,ModelOfTheVehicle,DistranceTravelled,TypeOfTheFuelUsed,BrandOfTheVehicle,IsDamageRepaired
6500.0,6,6,0,200,109,1.0,6,36,0
4150.0,2,7,1,80,78,1.0,6,24,0
18800.0,4,13,1,120,20,0.10344827586206896,6,24,0
4350.0,6,6,1,163,5,1.0,1,2,0
5999.0,3,11,0,150,207,1.0,0,36,1
9500.0,6,10,1,105,109,1.0,1,36,0
4400.0,0,13,1,84,134,1.0,4,6,0
2199.0,3,1,0,125,234,1.0,6,24,0
3300.0,2,6,1,95,20,0.8275862068965517,6,9,0
1490.0,6,16,1,95,90,1.0,1,20,0
2900.0,0,6,1,101,37,1.0,1,24,1
2200.0,2,0,1,56,36,1.0,6,30,0
1600.0,2,3,1,55,78,1.0,6,24,0
1100.0,2,0,1,75,163,1.0,6,36,0
3750.0,5,4,1,143,54,1.0,1,20,0
5000.0,3,5,1,102,57,1.0,6,36,0
7800.0,2,10,1,128,70,0.44827586206896547,6,27,0
16990.0,5,11,1,204,5,1.0,1,2,0
1690.0,2,2,1,60,135,1.0,6,36,0
4720.0,2,7,1,64,163,0.5172413793103449,6,36,0
1750.0,2,3,1,75,113,1.0,6,30,0
1600.0,0,0,1,116,109,1.0,1,36,0
15300.0,7,6,0,224,137,1.0,1,20,0
27500.0,2,14,1,231,20,0.1724137931034483,6,1,0
7999.0,0,12,1,86,94,0.31034482758620685,6,31,0
3000.0,6,3,1,116,9,1.0,6,2,0
9450.0,4,12,1,69,11,0.31034482758620685,6,9,0
19950.0,0,12,1,150,97,0.24137931034482757,6,33,0
11999.0,0,5,1,163,13,1.0,1,2,0
1500.0,0,3,1,64,94,1.0,6,31,0
14999.0,2,15,1,101,95,0.10344827586206896,6,10,0
1700.0,2,2,1,68,230,1.0,6,35,0
14500.0,0,8,0,190,24,1.0,1,1,0
2900.0,6,6,1,140,109,1.0,1,36,0
3000.0,0,3,1,150,9,1.0,1,2,0
16500.0,6,9,0,211,109,0.5862068965517242,6,36,0
19500.0,6,16,1,136,64,0.0,1,15,0
3500.0,0,1,0,220,26,1.0,6,1,0
5299.0,6,6,1,115,109,1.0,6,36,0
9300.0,2,10,1,105,163,0.5862068965517242,6,36,0
10800.0,6,13,0,136,54,1.0,1,20,0
8999.0,4,12,1,69,11,0.24137931034482757,6,9,0
1700.0,2,3,1,58,78,1.0,6,24,0
6900.0,6,16,1,102,23,0.6551724137931034,6,1,0
4750.0,5,6,1,77,37,0.8275862068965517,6,24,0
19500.0,5,8,1,204,5,0.8275862068965517,1,2,0
25499.0,6,14,1,220,109,0.10344827586206896,6,36,0
6990.0,0,5,0,150,23,1.0,6,1,0
2500.0,2,3,1,116,75,1.0,6,21,0
6490.0,2,10,1,68,20,0.31034482758620685,6,35,0
1490.0,0,1,1,101,96,1.0,6,10,0
2750.0,6,2,1,150,200,1.0,1,31,0
9499.0,4,9,1,75,44,0.8275862068965517,6,36,0
5999.0,4,0,0,197,71,1.0,6,20,0
1500.0,2,1,1,75,78,1.0,6,24,0
2999.0,0,3,1,131,160,1.0,6,36,0
8500.0,0,6,0,163,24,0.8275862068965517,6,1,0
5000.0,4,3,1,147,37,1.0,6,24,0
6000.0,0,8,1,150,3,1.0,1,0,1
8500.0,6,8,0,140,109,1.0,6,36,0
1600.0,0,3,1,109,8,1.0,6,25,0
9300.0,3,10,1,125,33,0.5172413793103449,6,30,0
1050.0,6,16,1,101,23,1.0,6,1,0
2300.0,2,0,1,60,135,1.0,1,36,0
22950.0,7,13,1,160,83,0.1724137931034483,6,19,0
2990.0,0,3,1,75,109,1.0,6,36,0
5150.0,3,5,1,116,105,0.6551724137931034,1,10,0
18650.0,3,11,0,140,207,0.6551724137931034,1,36,0
4600.0,6,6,1,88,152,0.1724137931034483,6,23,0
3899.0,0,7,1,170,24,1.0,1,1,0
8500.0,6,8,0,116,44,0.1724137931034483,6,36,0
9990.0,0,10,0,197,9,1.0,1,2,0
1950.0,6,16,1,105,8,1.0,6,25,0
12500.0,2,10,1,122,75,0.44827586206896547,6,21,0
15400.0,6,14,1,125,37,0.034482758620689655,6,24,0
1100.0,0,0,1,75,96,1.0,6,10,0
5200.0,5,2,1,170,9,1.0,4,2,0
22999.0,5,9,0,231,90,0.8275862068965517,1,20,0
7300.0,2,5,0,140,109,0.6551724137931034,1,36,0
5550.0,3,5,1,109,198,1.0,1,20,0
6950.0,0,11,1,140,160,1.0,1,36,1
2990.0,3,2,0,102,28,0.8275862068965517,6,20,0
3490.0,4,4,1,136,8,0.8275862068965517,6,25,0
19900.0,0,13,1,110,109,0.1724137931034483,1,36,0
1450.0,3,1,1,90,45,1.0,1,5,0
5900.0,3,7,1,150,234,0.8275862068965517,1,24,0
3990.0,2,8,1,69,100,0.8275862068965517,1,36,0
3700.0,6,6,1,140,132,1.0,1,30,0
3000.0,5,5,1,120,37,1.0,1,24,0
2700.0,2,1,1,90,113,0.10344827586206896,1,30,0
8900.0,1,8,1,143,5,1.0,1,2,0
4700.0,6,8,1,105,48,1.0,1,9,0
1850.0,6,0,0,75,37,1.0,6,24,0
6500.0,7,5,1,140,79,1.0,1,11,0
3790.0,0,4,1,150,9,1.0,1,2,0
2900.0,6,0,1,105,109,0.44827586206896547,6,36,0
15690.0,5,8,1,200,210,1.0,6,1,0
3900.0,3,13,1,105,87,0.31034482758620685,1,9,1
2500.0,3,6,1,88,145,0.8275862068965517,6,27,0
2000.0,0,4,1,120,146,1.0,1,10,0
3000.0,3,4,1,101,96,1.0,6,10,0
3000.0,2,4,1,60,50,0.5172413793103449,6,5,0
1350.0,2,2,1,58,78,1.0,6,24,0
5000.0,2,9,1,68,4,0.5172413793103449,6,25,0
9999.0,0,5,0,218,13,0.0,1,2,0
9300.0,2,13,1,75,213,0.10344827586206896,6,36,0
1100.0,2,4,1,60,121,0.5172413793103449,6,10,0
1299.0,6,0,1,75,109,1.0,6,36,0
8200.0,6,10,1,140,37,0.6551724137931034,6,24,0
9500.0,0,7,0,197,9,1.0,1,2,0
12000.0,6,13,1,116,141,0.1724137931034483,6,27,0
15999.0,0,13,1,136,112,0.31034482758620685,1,12,0
6999.0,2,8,1,86,113,0.3793103448275862,6,30,0
1500.0,0,3,1,120,128,1.0,4,27,0
5200.0,6,8,1,177,38,1.0,1,35,0
3000.0,6,1,1,118,9,1.0,6,2,0
9000.0,3,9,0,129,220,0.5862068965517242,6,35,0
12000.0,6,12,1,86,109,0.44827586206896547,6,36,0
13900.0,6,8,0,177,9,1.0,1,2,0
4400.0,2,10,1,69,78,1.0,6,24,0
20000.0,7,13,1,116,197,0.3793103448275862,1,15,0
8100.0,2,7,1,120,75,0.6551724137931034,6,21,0
1500.0,6,16,1,160,20,0.5862068965517242,6,28,1
6300.0,6,6,1,125,5,1.0,1,2,0
6600.0,6,7,1,102,24,1.0,6,1,0
6990.0,7,7,1,140,109,1.0,1,36,0
1750.0,6,1,1,75,109,1.0,6,36,0
1500.0,2,2,1,82,106,0.0,6,12,0
1250.0,6,16,1,75,212,0.8275862068965517,6,27,0
10500.0,6,11,1,122,109,0.5172413793103449,6,36,0
30000.0,1,13,0,184,23,0.31034482758620685,1,1,0
29800.0,6,13,0,170,167,0.24137931034482757,6,1,0
7000.0,0,7,1,140,154,1.0,1,31,0
4300.0,0,3,1,163,24,1.0,1,1,0
2000.0,5,1,1,125,20,1.0,1,29,0
5899.0,6,4,0,140,28,0.6551724137931034,1,20,0
2000.0,2,2,1,75,78,1.0,6,24,0
1550.0,3,5,0,101,142,0.6551724137931034,6,24,0
7359.0,2,15,1,69,121,0.10344827586206896,6,10,0
3300.0,2,7,1,101,163,1.0,1,36,0
1399.0,0,0,0,170,90,1.0,6,20,0
4490.0,2,5,1,90,156,0.5862068965517242,6,21,0
10400.0,4,5,0,220,24,1.0,6,1,0
3600.0,6,0,1,105,9,1.0,6,2,0
5999.0,6,9,1,109,64,0.3793103448275862,6,15,0
5000.0,6,6,1,116,154,1.0,6,31,0
10990.0,7,9,1,136,59,0.8275862068965517,4,3,0
10500.0,2,14,1,101,78,0.10344827586206896,6,24,0
31000.0,0,13,0,184,13,0.5172413793103449,1,2,0
13200.0,6,13,1,98,156,0.1724137931034483,6,21,0
10500.0,4,5,0,231,9,1.0,6,2,0
14200.0,3,1,1,102,209,1.0,1,36,0
12500.0,0,9,1,136,24,1.0,1,1,0
11890.0,3,11,1,116,55,1.0,1,10,0
4700.0,6,10,1,88,20,1.0,1,35,0
7600.0,6,9,1,110,37,1.0,1,24,0
16500.0,0,10,1,160,24,0.3793103448275862,6,1,0
11999.0,0,11,1,140,160,0.6551724137931034,1,36,0
5490.0,0,7,1,140,23,1.0,1,1,0
17000.0,7,6,0,190,137,1.0,1,20,0
1350.0,3,3,1,90,77,1.0,1,35,1
3400.0,3,7,1,103,234,1.0,6,24,1
2450.0,0,1,1,143,54,1.0,1,20,0
2600.0,6,3,0,147,219,0.8275862068965517,6,24,0
11500.0,0,12,1,102,209,1.0,1,36,1
2700.0,2,6,1,95,20,1.0,6,9,0
6299.0,6,7,1,177,5,1.0,1,2,0
8100.0,0,11,1,105,113,0.5172413793103449,1,30,0
3750.0,5,3,1,143,54,1.0,6,20,1
5600.0,6,5,1,110,37,0.6551724137931034,6,24,0
1699.0,0,2,1,97,20,1.0,6,34,0
3990.0,6,11,1,75,212,0.5862068965517242,6,27,0
12900.0,6,11,1,12,109,0.5172413793103449,1,36,0
4690.0,2,8,1,60,113,0.3793103448275862,6,30,0
3250.0,2,6,1,92,201,1.0,6,34,0
2399.0,6,1,1,143,9,1.0,6,2,0
3300.0,4,3,1,95,121,0.6551724137931034,6,10,0
3100.0,6,1,1,105,9,0.8275862068965517,6,2,0
3500.0,3,4,1,125,234,1.0,1,24,0
9500.0,4,6,1,116,91,0.24137931034482757,6,36,0
17300.0,6,11,0,170,109,1.0,1,36,0
5800.0,2,9,1,69,94,0.3793103448275862,6,31,0
1700.0,6,1,0,136,9,1.0,1,2,1
15600.0,6,11,1,136,24,0.6551724137931034,1,1,0
2400.0,6,2,1,105,109,1.0,6,36,0
12500.0,4,9,1,102,44,0.1724137931034483,6,36,0
27990.0,6,15,0,220,109,0.034482758620689655,6,36,0
10000.0,3,9,1,138,20,1.0,1,36,0
5300.0,4,9,0,71,99,0.5172413793103449,6,32,0
4400.0,2,8,1,75,78,1.0,1,24,0
17900.0,7,11,1,197,194,0.44827586206896547,1,15,0
1850.0,6,0,0,101,219,1.0,6,24,0
1999.0,6,16,1,101,234,1.0,1,24,0
5550.0,3,7,1,105,178,1.0,1,31,0
2750.0,4,2,1,40,99,0.8275862068965517,1,32,0
6100.0,7,3,1,80,118,0.24137931034482757,6,34,0
14000.0,0,9,1,143,9,0.5862068965517242,6,2,0
3500.0,6,5,1,101,109,0.6551724137931034,6,36,0
2350.0,6,5,1,131,146,1.0,6,10,0
3500.0,6,1,1,102,24,1.0,6,1,0
13499.0,0,10,1,175,146,0.6551724137931034,1,10,0
27900.0,2,16,1,192,75,0.0,6,21,0
3500.0,5,2,1,129,54,1.0,6,20,0
9900.0,3,9,1,140,234,0.5172413793103449,6,24,0
11000.0,6,6,1,200,154,0.1724137931034483,6,31,0
5190.0,2,8,1,75,78,0.8275862068965517,1,24,0
1350.0,6,0,1,60,163,1.0,6,36,0
4100.0,0,5,0,172,26,1.0,1,1,0
2850.0,0,3,1,163,24,1.0,1,1,0
4500.0,6,2,0,193,13,1.0,1,2,0
2400.0,0,1,0,165,214,1.0,4,37,0
7800.0,6,6,1,122,54,1.0,1,20,0
8500.0,3,6,1,150,207,0.5172413793103449,6,36,0
4900.0,6,2,0,143,54,1.0,1,20,0
14800.0,7,9,1,170,204,0.8275862068965517,6,36,0
2650.0,6,2,0,112,160,1.0,6,36,0
1899.0,2,3,1,75,163,0.5862068965517242,6,36,1
4250.0,3,5,1,101,142,1.0,6,24,0
2700.0,3,2,1,150,189,1.0,6,36,0
1750.0,6,1,1,90,109,1.0,1,36,0
10389.0,6,5,0,177,26,0.3793103448275862,6,1,0
3900.0,2,4,1,125,78,0.8275862068965517,6,24,0
17800.0,3,6,1,131,209,0.5172413793103449,1,36,0
2250.0,2,5,1,100,135,1.0,1,36,0
3990.0,2,6,1,80,78,0.6551724137931034,6,24,0
27999.0,7,11,0,170,108,0.24137931034482757,1,20,0
2200.0,2,5,1,75,70,1.0,6,27,0
2100.0,6,1,1,95,28,1.0,1,20,0
13200.0,5,10,1,160,187,0.5172413793103449,6,36,0
3800.0,2,6,1,77,166,0.5172413793103449,6,9,0
4555.0,0,6,1,150,219,1.0,1,24,0
1950.0,3,4,1,90,208,1.0,1,10,0
18900.0,0,11,0,136,90,1.0,1,20,0
5800.0,4,6,1,150,9,1.0,6,2,1
23900.0,6,10,0,204,13,0.44827586206896547,1,2,0
16750.0,2,14,1,90,21,0.31034482758620685,1,1,0
2700.0,2,3,1,75,78,0.8275862068965517,6,24,0
3850.0,0,3,1,129,39,1.0,6,35,0
28500.0,7,11,0,231,108,0.44827586206896547,1,20,0
7900.0,0,9,1,160,115,1.0,1,24,0
12800.0,6,8,1,170,23,1.0,1,1,0
2000.0,0,2,1,131,24,0.0,1,1,0
12500.0,3,6,0,174,209,1.0,1,36,1
15920.0,7,11,0,184,59,0.44827586206896547,1,3,0
1999.0,2,0,1,75,109,0.8275862068965517,6,36,0
11700.0,6,12,1,125,132,0.31034482758620685,6,30,0
1400.0,2,4,1,58,212,0.6551724137931034,6,27,0
19900.0,7,12,0,197,185,0.8275862068965517,1,12,0
11111.0,4,9,1,122,91,0.5862068965517242,6,36,0
3150.0,0,2,1,170,9,1.0,6,2,0
1600.0,6,0,1,126,132,1.0,6,30,0
9300.0,6,7,1,170,160,1.0,6,36,0
2000.0,2,3,1,75,163,0.8275862068965517,6,36,0
12700.0,4,9,1,122,91,0.5862068965517242,6,36,0
2990.0,2,3,1,75,78,0.6551724137931034,6,24,0
3900.0,0,7,1,64,94,0.8275862068965517,6,31,0
4500.0,0,9,1,140,109,1.0,1,36,0
2900.0,2,5,1,68,4,1.0,1,25,0
2540.0,2,4,1,80,95,0.6551724137931034,6,10,0
4300.0,2,6,1,54,163,0.8275862068965517,6,36,0
1450.0,2,2,1,61,99,1.0,6,32,0
5200.0,2,7,1,87,230,0.8275862068965517,6,35,0
1550.0,2,1,1,60,121,1.0,6,10,0
3000.0,0,6,1,136,215,1.0,1,37,0
2700.0,6,1,1,125,54,1.0,1,20,0
8900.0,4,4,0,163,193,1.0,6,20,0
7000.0,2,12,1,69,78,0.1724137931034483,6,24,1
1900.0,0,3,1,101,160,1.0,1,36,0
2950.0,0,4,0,116,154,1.0,6,31,1
18300.0,6,10,1,179,168,0.8275862068965517,6,1,0
1900.0,4,0,1,110,149,1.0,6,19,0
2150.0,6,0,1,193,54,1.0,6,20,0
7599.0,2,12,1,69,113,0.44827586206896547,6,30,0
6750.0,4,3,0,191,9,1.0,6,2,0
2800.0,0,2,1,143,54,1.0,1,20,0
3550.0,2,7,1,86,113,1.0,6,30,0
7940.0,0,10,0,140,160,1.0,1,36,0
5499.0,5,0,1,179,210,1.0,6,1,0
1500.0,6,4,1,75,109,1.0,6,36,1
1200.0,2,3,1,109,51,1.0,6,5,1
13700.0,0,13,1,116,96,0.5862068965517242,1,10,0
2950.0,2,7,1,54,100,1.0,6,36,0
3000.0,6,2,1,192,13,1.0,6,2,0
18199.0,4,10,0,213,148,0.8275862068965517,4,10,0
11900.0,7,6,0,218,226,1.0,1,2,0
5500.0,0,8,1,140,154,1.0,1,31,0
3490.0,4,6,1,109,6,0.8275862068965517,6,25,0
4700.0,2,8,1,71,99,0.3793103448275862,6,32,0
11999.0,0,9,1,143,24,1.0,1,1,0
5900.0,6,4,1,143,9,0.8275862068965517,6,2,0
2200.0,2,0,0,54,99,0.5862068965517242,6,32,0
12500.0,6,9,1,220,146,0.8275862068965517,6,10,0
5900.0,6,3,1,192,9,1.0,6,2,0
7990.0,0,9,1,126,39,1.0,1,35,0
12500.0,3,10,1,116,20,0.5172413793103449,1,27,0
11500.0,4,3,1,231,233,1.0,6,2,0
1875.0,0,0,0,162,217,1.0,6,37,0
9400.0,6,1,0,231,9,0.6551724137931034,6,2,0
2500.0,6,1,1,170,9,1.0,6,2,0
2990.0,2,7,1,68,49,0.5172413793103449,6,5,0
2600.0,6,4,1,131,20,0.6551724137931034,6,12,0
5400.0,6,4,1,116,109,0.6551724137931034,6,36,0
2440.0,7,1,1,117,101,1.0,6,18,0
12450.0,0,9,0,160,154,0.3793103448275862,6,31,0
1900.0,6,1,1,75,109,1.0,6,36,0
1200.0,0,3,1,120,141,1.0,1,27,0
23222.0,3,14,0,140,207,0.034482758620689655,6,36,0
11999.0,2,12,1,90,163,0.31034482758620685,6,36,0
3299.0,0,2,1,143,9,1.0,6,2,0
8250.0,6,10,1,145,96,0.6551724137931034,6,10,0
4600.0,6,3,1,163,24,1.0,1,1,0
1500.0,5,0,1,102,9,1.0,6,2,0
11750.0,2,14,1,109,176,1.0,6,15,0
11000.0,6,9,0,160,109,0.6551724137931034,6,36,0
14990.0,6,5,0,218,13,0.6551724137931034,6,2,0
3450.0,7,0,0,120,20,1.0,6,22,0
5400.0,2,9,0,45,99,0.3793103448275862,1,32,0
2890.0,2,2,1,75,78,1.0,6,24,0
5100.0,3,6,1,177,220,1.0,1,35,1
5650.0,0,8,1,140,160,1.0,1,36,0
4900.0,2,9,0,76,212,0.3793103448275862,6,27,0
5800.0,6,6,1,80,109,0.8275862068965517,6,36,0
28490.0,6,11,0,204,26,0.44827586206896547,1,1,0
5450.0,6,5,1,200,37,1.0,6,24,0
5000.0,5,0,1,150,9,1.0,6,2,0
4390.0,6,5,1,101,109,1.0,1,36,0
15990.0,3,4,1,174,209,1.0,1,36,0
3333.0,6,5,1,75,109,1.0,6,36,1
22000.0,7,10,0,170,108,0.3793103448275862,1,20,0
1250.0,2,1,1,75,163,1.0,1,36,0
1199.0,6,0,1,155,2,1.0,6,0,0
15990.0,4,11,1,122,91,0.24137931034482757,6,36,0
5450.0,0,9,1,69,178,1.0,4,31,0
4900.0,3,6,1,140,207,1.0,1,36,0
4900.0,6,11,1,120,8,0.8275862068965517,6,25,0
2100.0,0,1,0,143,90,1.0,1,20,1
2200.0,0,8,1,105,134,1.0,4,6,0
4000.0,2,9,1,75,20,1.0,1,9,0
3500.0,6,5,0,170,109,1.0,1,36,1
3200.0,3,4,1,101,142,0.5862068965517242,6,24,0
2290.0,2,1,1,57,78,1.0,6,24,0
2800.0,6,0,1,118,9,0.10344827586206896,6,2,0
3100.0,6,0,1,131,24,1.0,6,1,0
2500.0,6,6,0,140,53,1.0,1,5,0
2450.0,3,2,1,116,31,1.0,1,30,0
4290.0,6,1,0,231,228,1.0,6,13,0
8500.0,0,6,1,115,23,0.8275862068965517,6,1,0
6450.0,0,8,1,120,8,0.6551724137931034,6,25,0
15999.0,4,12,1,122,75,0.44827586206896547,6,21,0
7800.0,7,11,1,107,89,0.6551724137931034,1,6,0
16900.0,0,13,1,163,20,0.3793103448275862,1,9,0
1200.0,2,2,1,56,82,1.0,6,8,0
3500.0,6,1,1,129,54,1.0,6,20,0
2750.0,6,1,1,131,24,1.0,4,1,0
3999.0,6,2,0,197,181,1.0,1,20,0
10600.0,0,9,0,150,29,1.0,1,11,0
1750.0,6,3,1,82,141,0.6551724137931034,6,27,0
3000.0,0,5,1,109,8,0.0,1,25,0
4490.0,3,1,1,116,189,1.0,1,36,0
3790.0,3,6,1,125,96,1.0,6,10,0
14900.0,0,9,1,170,160,0.6551724137931034,6,36,0
8400.0,6,11,1,120,37,0.44827586206896547,6,24,0
9300.0,0,8,1,190,24,1.0,1,1,0
1099.0,0,0,1,101,160,1.0,6,36,0
10350.0,6,4,1,218,13,1.0,1,2,0
6500.0,6,5,1,140,109,1.0,1,36,0
2450.0,7,0,0,218,137,1.0,4,20,1
2800.0,2,4,1,69,95,0.6551724137931034,6,10,0
3500.0,2,5,1,55,163,1.0,6,36,0
11000.0,0,4,1,177,13,1.0,1,2,0
14900.0,0,7,1,184,90,0.5172413793103449,6,20,0
1400.0,2,1,1,50,95,0.8275862068965517,6,10,0
6990.0,3,4,1,140,207,1.0,1,36,0
4200.0,6,5,0,150,219,0.8275862068965517,1,24,0
6700.0,2,8,1,105,163,0.6551724137931034,6,36,0
1500.0,6,2,1,101,109,1.0,1,36,0
14900.0,6,11,1,211,160,0.31034482758620685,6,36,0
3999.0,0,4,0,131,160,1.0,1,36,0
1390.0,2,3,1,58,212,0.6551724137931034,6,27,0
13499.0,0,9,1,218,9,1.0,6,2,0
3200.0,5,8,1,86,113,1.0,6,30,0
20600.0,7,14,1,135,197,0.24137931034482757,6,15,0
2550.0,0,5,1,121,37,1.0,1,24,0
4150.0,6,5,1,116,28,0.8275862068965517,6,20,0
2000.0,3,3,1,156,20,1.0,4,25,0
3600.0,3,4,1,101,20,1.0,1,23,0
1290.0,3,4,1,63,87,1.0,1,9,0
4800.0,0,8,1,110,96,1.0,1,10,0
6999.0,2,12,1,69,78,0.3793103448275862,6,24,0
14500.0,6,8,0,170,54,0.44827586206896547,1,20,0
2000.0,6,0,1,60,163,1.0,6,36,0
3500.0,6,5,1,109,8,1.0,1,19,0
4999.0,4,6,1,143,165,0.44827586206896547,6,4,0
4400.0,6,3,0,177,90,1.0,1,20,1
2700.0,0,2,1,131,160,1.0,1,36,0
2500.0,6,0,1,75,109,1.0,6,36,0
1650.0,2,4,1,75,70,0.6551724137931034,6,27,0
7290.0,0,10,1,109,96,0.6551724137931034,1,10,0
2000.0,6,0,1,105,9,1.0,6,2,0
11399.0,0,11,1,140,160,0.8275862068965517,1,36,0
1500.0,2,2,1,58,78,0.6551724137931034,6,24,0
5899.0,3,8,1,90,45,0.6551724137931034,6,5,0
8000.0,6,7,1,95,20,0.5862068965517242,6,3,0
1950.0,0,2,1,110,109,1.0,1,36,0
5550.0,0,3,1,102,24,1.0,4,1,0
3950.0,6,4,1,165,146,1.0,1,10,0
10700.0,0,11,1,125,23,0.5862068965517242,6,1,0
1199.0,2,2,1,105,1,1.0,6,0,0
2550.0,5,2,1,116,32,0.0,6,23,0
2950.0,5,5,1,88,68,1.0,6,11,0
7499.0,6,9,1,80,109,0.6551724137931034,6,36,0
7500.0,0,8,1,197,9,1.0,1,2,0
1999.0,6,2,1,103,199,0.8275862068965517,6,9,0
1650.0,2,3,1,58,212,1.0,6,27,0
2599.0,2,1,1,75,135,0.31034482758620685,6,36,0
13900.0,4,10,1,122,75,0.31034482758620685,6,21,0
4999.0,6,1,1,170,9,1.0,6,2,0
2799.0,2,0,1,105,109,1.0,6,36,0
5999.0,3,12,1,90,126,0.31034482758620685,1,27,1
3299.0,3,4,1,115,105,1.0,1,10,0
2650.0,2,9,1,76,212,0.6551724137931034,6,27,0
1800.0,6,0,1,110,205,0.5862068965517242,1,30,0
4990.0,4,3,1,163,193,1.0,6,20,0
3700.0,5,1,1,179,210,1.0,6,1,0
17500.0,0,10,0,170,200,0.8275862068965517,1,31,0
1600.0,6,3,0,95,28,1.0,1,20,0
6000.0,5,8,1,105,37,0.6551724137931034,6,24,0
6400.0,3,6,1,140,207,1.0,1,36,0
5390.0,4,5,1,113,141,0.5862068965517242,6,27,0
2750.0,6,3,1,95,28,1.0,1,20,0
3600.0,0,4,1,122,54,1.0,1,20,0
5500.0,3,6,0,174,224,1.0,6,4,0
1500.0,2,3,1,60,166,1.0,6,9,0
5200.0,6,7,1,101,154,0.5862068965517242,1,31,0
16500.0,5,14,1,110,132,0.24137931034482757,1,30,0
10000.0,7,11,1,163,34,1.0,1,36,0
10990.0,4,8,1,150,91,0.5862068965517242,6,36,0
4500.0,0,1,0,170,90,1.0,6,20,0
2300.0,0,5,1,109,6,1.0,1,25,0
1249.0,6,1,1,98,8,1.0,6,19,0
6900.0,4,11,1,86,11,0.6551724137931034,6,9,0
14000.0,6,6,0,231,16,1.0,1,2,0
2790.0,6,1,1,90,109,1.0,1,36,0
1800.0,2,0,1,75,78,0.0,6,24,0
10450.0,6,11,0,156,52,0.31034482758620685,6,5,0
2510.0,6,2,1,131,24,1.0,1,1,0
3700.0,6,2,0,143,9,1.0,6,2,0
19900.0,6,13,1,170,5,0.3793103448275862,6,2,0
1200.0,2,0,1,75,163,1.0,6,36,0
1900.0,2,8,1,69,121,0.8275862068965517,6,10,0
2200.0,3,3,1,128,20,1.0,1,5,0
2400.0,6,2,1,75,109,1.0,6,36,0
11100.0,6,5,1,218,226,1.0,1,2,0
6599.0,6,0,1,163,90,1.0,4,20,0
8499.0,7,7,1,155,185,1.0,1,12,0
2290.0,2,4,1,60,95,0.8275862068965517,6,10,0
7200.0,6,2,1,150,23,1.0,6,1,0
2950.0,0,3,1,125,190,1.0,1,24,0
1290.0,6,3,1,113,96,1.0,6,10,0
9990.0,3,7,1,105,207,0.5172413793103449,1,36,0
1150.0,2,1,1,75,70,0.8275862068965517,6,27,0
11390.0,6,11,1,105,109,0.3793103448275862,6,36,0
1990.0,0,3,1,116,96,1.0,6,10,1
13800.0,3,5,1,174,209,1.0,1,36,0
4000.0,6,0,1,118,9,1.0,6,2,0
4400.0,0,0,0,170,13,1.0,6,2,0
16500.0,7,13,1,105,231,0.10344827586206896,1,31,0
2100.0,2,2,1,75,78,1.0,6,24,1
27499.0,5,14,1,122,20,0.034482758620689655,6,20,0
3100.0,0,6,1,131,146,1.0,1,10,0
4390.0,6,6,1,125,10,0.31034482758620685,6,25,0
3400.0,6,6,1,95,98,1.0,1,32,0
12190.0,2,11,1,122,75,0.31034482758620685,6,21,0
2900.0,3,8,1,110,234,1.0,1,24,1
2400.0,2,4,1,75,98,1.0,6,32,0
6650.0,6,3,0,179,26,1.0,1,1,0
1390.0,6,16,1,60,163,1.0,6,36,0
2450.0,3,3,1,75,45,1.0,6,5,0
6900.0,4,2,1,170,20,1.0,6,1,0
1290.0,2,0,1,54,78,1.0,6,24,0
5990.0,4,6,1,111,141,0.5172413793103449,6,27,0
2500.0,7,6,1,86,118,0.44827586206896547,1,34,1
7900.0,2,13,1,68,213,0.1724137931034483,0,36,0
2850.0,0,2,1,155,24,1.0,1,1,0
4250.0,0,8,1,101,96,1.0,6,10,0
3000.0,4,1,1,101,37,1.0,6,24,0
5000.0,2,9,0,45,99,0.5862068965517242,1,32,0
6000.0,4,0,0,163,193,0.5862068965517242,6,20,0
3200.0,6,5,1,109,28,1.0,1,20,0
2500.0,0,5,1,75,94,1.0,6,31,0
3200.0,6,4,1,150,219,1.0,1,24,0
16200.0,5,8,1,170,9,0.8275862068965517,6,2,0
17000.0,3,5,1,174,209,1.0,1,36,0
7900.0,3,10,1,105,87,0.8275862068965517,1,9,0
3650.0,6,2,0,147,219,0.8275862068965517,6,24,0
4000.0,3,5,0,140,207,1.0,1,36,0
2200.0,6,0,1,101,109,1.0,6,36,0
6000.0,2,7,1,86,109,0.5862068965517242,6,36,0
3850.0,2,10,1,64,143,0.6551724137931034,6,23,0
9850.0,7,5,1,150,226,0.8275862068965517,1,2,0
3000.0,6,4,1,150,23,1.0,6,1,1
4900.0,0,5,1,125,215,1.0,4,37,0
16400.0,0,14,1,122,109,0.24137931034482757,6,36,0
2900.0,3,4,1,116,32,0.8275862068965517,6,23,0
7000.0,0,9,1,145,96,0.6551724137931034,6,10,0
6999.0,3,6,1,145,105,0.6551724137931034,6,10,0
5100.0,0,4,0,204,90,1.0,1,20,0
25800.0,4,11,0,160,25,0.3793103448275862,6,1,0
1200.0,6,0,1,90,23,1.0,6,1,0
7200.0,6,3,0,218,13,1.0,1,2,0
5900.0,3,9,1,73,20,0.31034482758620685,6,9,0
2200.0,2,4,1,80,95,1.0,6,10,1
4000.0,5,4,1,204,9,1.0,1,2,1
